"Você deve ser o garoto que Popola mandou. Eu preciso de três pedaços de cordeiro o mais rápido possível, certo?","You must be the kid Popola sent. I need three pieces of mutton as soon as you can, all right?","Supongo que eres el chico que envía Popola. Necesito tres piezas de carnero cuanto antes, ¿entendido?"
"(Eu acho que Popola queria três ervas medicinais.)","(I think Popola wanted three medicinal herbs.)","(Creo que Popola quería tres plantas medicinales)."
"Eu entreguei a carne de carneiro.","I delivered the mutton.","Ya he entregado la carne de carnero."
"Ah, e aqui estão suas ervas.","Oh, and here's your herbs.","Ah, y aquí tienes tus plantas."
"Ótimo. Isso deve ajudar com a falta de comida.","Great. That should help with the food shortage.","Genial. Esto ayudará a paliar la falta de alimentos."
"E obrigado pelas ervas também.","And thanks for the herbs, too.","Y muchas gracias por las plantas."
"Por hoje é só isso. Volta logo pra ver a Yonah.","That's all for today. You should hurry back to Yonah.","Eso es todo. Date prisa y ve a ver a Yonah."
"Valeu!","Thanks!","¡Gracias!"
"Bem-vindo de volta! Como foi hoje? Aconteceu algo divertido!?","Welcome home! How'd it go today? Anything exciting happen!?","¡Estás de vuelta! ¿Cómo ha ido el día? ¿Algo interesante?"
"Porque eu...  Só fiquei aqui o dia todo como você pediu.","Cause...I just stayed here all day like you told me to.","Porque... yo he estado aquí todo el día, como me pediste."
"Eu tentei ler livros, mas já terminei todos.","I tried reading books, but I finished all of them.","He intentado entretenerme leyendo, pero me he terminado todos los libros."
"Então, se você tiver alguma história divertida, você deveria me contar.","So if you have any fun stories, you should tell me.","Así que, si tienes alguna historia entretenida, más vale que me la cuentes."
"Hmm... Bem, a Popola me contou sobre uma lendária flor chamada Lágrima da Lua. Já ouviu falar?","Hmm... Well, Popola told me about a legendary flower called a Lunar Tear. Have you heard of it?","Mmm... Bueno, Popola me ha hablado de una flor legendaria: la Lágrima lunar. ¿Te suena?"
"Que nome bobo.","That's a silly name.","Qué nombre más absurdo."
"Também acho. Mas as pessoas dizem que encontrar uma fará você ficar rico de uma forma absurda.","I guess. But people say finding one will make you rich beyond your wildest dreams.","Puede, pero la gente dice que, si la encuentras, te vuelve más rico de lo que puedas llegar a soñar."
"Se eu encontrasse uma, eu compraria tantos biscoitos que seu estômago doeria!","If I ever found one, I'd buy you so many cookies your stomach would hurt!","Si algún día la encuentro, ¡te compraré galletas hasta que te duela la barriga!"
"Uma Lágrima da Lua poderia me fazer ficar melhor?","Could a Lunar Tear make me better?","¿Y podría curarme esa Lágrima lunar?"
"Claro! Com esse tanto de dinheiro, poderíamos comprar os melhores remédios - do tipo que cura qualquer coisa!","Sure! With that kind of money, we could buy the best medicine around—the kind that'll cure anything!","¡Pues claro! Con tanto dinero, podríamos comprar los mejores medicamentos, ¡de esos capaces de curarlo todo!"
"Hmm...","Hmm...","Mmm..."
"Er, Yonah? O que houve?","Er, Yonah? What's wrong?","¿Qué te pasa, Yonah?"
"N-nada não. Boa noite!","I-it's nothing. Good night!","N-nada. ¡Buenas noches!"
"Ok, estou indo ver a Popola. Te vejo mais tarde.","Okay, I'm off to Popola's. See you later.","Vale, voy a ver a Popola. Hasta luego."
"E <FONT=ITALIC>por favor</FONT> fique fora de problemas hoje, tá bem?","And <FONT=ITALIC>please</FONT> stay out of trouble today, okay?","Y, <FONT=ITALIC>por favor</FONT>, no te metas en problemas, ¿vale?"
"Tá beeem.","Okaaay.","Vaaale."
"A Lágrima da Lua...","The Lunar Tear...","La Lágrima lunar..."
"Ei, Popola. Quer ajuda com alguma coisa?","Hey, Popola. Need a hand with anything?","Eh, Popola, ¿puedo ayudarte en algo?"
"De fato preciso, mas... eu não sei. Vai ser um pouco complicado.","I do have something, but...I don't know. It's going to be a bit of an ordeal.","Pues la verdad es que sí, pero no sé... Es una cosa un poco complicada."
"Tenho certeza que posso resolver!","I'm sure I can handle it!","Seguro que puedo ocuparme."
"Tá confiante, hein!","Aren't you confident!","¡Menuda confianza!"
"......","......","......"
"Bem, sabe a pequena ponte de madeira nas planícies do norte, né?","Well, you know the little wooden bridge out in the northern plains, right?","A ver, sabes dónde está el puentecito de madera de las llanuras del norte, ¿no?"
"Aquela que todos os pilares apodreceram?","The one where the pillars all rotted out?","¿El de los pilares carcomidos?"
"Exatamente. Tínhamos uma equipe de carpinteiros trabalhando nela, mas eles foram atacados pelas Sombras.","Exactly. We had a team of carpenters working on it, but they were attacked by Shades.","Ese. Hemos enviado a un equipo de carpinteros para arreglarlo, pero las Sombras los han atacado."
"Peraí, sério!? Mas lá estava tão ensolarado!","Wait, really!? But it's so sunny there!","Venga ya, ¡si allí siempre hace sol!"
"Sim, eu sei. Aparentemente estava nublado naquele dia, e as Sombras os pegaram desprevenidos.","Yes, I know. Apparently it was overcast that day, and the Shades caught them off guard.","Ya... pero se ve que el cielo estaba cubierto y las Sombras los han pillado desprevenidos."
"Um dos carpinteiros ficou gravemente ferido, mas eles não podem buscá-lo enquanto as Sombras estiverem lá.","One of the carpenters was seriously injured, but they can't move him so long as the Shades are there.","Uno de los carpinteros está herido de gravedad, pero no pueden trasladarlo con las Sombras merodeando."
"Vou tirar eles de lá!","I'll go take 'em out!","Entiendo. Quieres que las elimine."
"Se você está disposto a isso. Pode ser realmente perigoso.","If you're up for it. It could be really dangerous.","Solo si te ves capaz. Podría ser muy peligroso."
"Vou ficar bem, Popola. Tenho treinado todos os dias!","I'll be fine, Popola. I've been training every day!","Todo irá bien, Popola. Llevo mucho tiempo entrenando."
"Eu sou tão forte quanto qualquer pessoa da vila.","I'm as strong as anyone in the village.","Soy el más fuerte de la aldea."
"Na verdade, eu matei um monte de Sombras perto do portão da vila ontem.","Heck, I killed a bunch of Shades by the village gate just yesterday.","Es más, me cargué a un puñado de Sombras cerca de la entrada de la aldea ayer mismo."
"É mesmo? Isso é um pouco preocupante.","Oh? That's a bit disconcerting.","¿En serio? Eso es un poco preocupante."
"Bom, você tem certeza de que quer pegar esse trabalho?","Anyway, are you sure you want to take this job?","En fin, ¿seguro que quieres aceptar la misión?"
"Claro. Eu dou conta disso!","Yep. I got this!","Seguro. ¡Yo me ocupo!"
"Desculpe por te colocar nessa situação.","I'm sorry to put something like this on you.","Lamento ponerte en esta tesitura."
"Beleza, derrotei todos eles.","Okay, that's all of 'em.","Vale, ya no quedan más."
"Isso deve resolver o problema das Sombras por um tempo.","That should take care of the Shades for a while.","Esto debería espantarlas una temporadita."
"Você voltou!","You're back!","¡Has vuelto!"
"Ei, Popola!","Hey, Popola!","¿Qué hay, Popola?"
"Correu tudo bem? Você se machucou?","Did everything go all right? Were you hurt?","¿Todo bien? ¿Estás herido?"
"Eu tô bem.","I'm fine.","Estoy bien."
"Ah, graças a Deus. Eu estava tão preocupada! Eu senti como se tivesse te mandado para uma situação realmente perigosa, e se algo tivesse aconte—","Oh, thank goodness. I was so worried! I felt like I sent you into a really dangerous situation, and if something had—","Menos mal. ¡Estaba preocupada! Me sentía fatal por enviarte a una misión tan peligrosa. Si llega a..."
"Popola. Olha pra mim. Eu tô <FONT=ITALIC>bem</FONT>.","Popola. Look at me. I'm <FONT=ITALIC>fine</FONT>.","Popola, mírame. Estoy <FONT=ITALIC>bien</FONT>."
"Eu sei, é que... Só estou aliviada, só isso.","I know, it's just... I'm just relieved, is all.","Lo sé, lo sé... Estoy aliviada, eso es todo."
"Ah, toma aqui. Os carpinteiros deixaram um dinheiro para você.","Oh, here. Those carpenters left some money for you.","Toma esto. Los carpinteros te han dejado algo de dinero."
"Nossa! Valeu!","Wow! Thanks!","¡Vaya, muchas gracias!"
"Vá comprar algo legal para Yonah, tá bom?","Go buy something nice for Yonah, okay?","Ve y cómprale algo bonito a Yonah, ¿vale?"
"Ah, falando em Yonah, ela veio aqui à tarde.","Oh, speaking of Yonah, she came by this afternoon.","Ah, por cierto, ha venido a verme por la tarde."
"O quê? Ela DEVERIA ter ficado em casa!","What? She was SUPPOSED to stay home!","¡¿Qué?! ¡Se suponía que iba a quedarse en casa!"
"Acho que não tem problema—Ela só queria me fazer uma pergunta.","I think it's okay—she just wanted to ask me a question.","Tranquilo, está bien. Solo quería preguntarme algo."
"Sobre o quê?","About what?","¿De qué se trataba?"
"Ela estava perguntando sobre o mundo lá fora.","She was asking about the outside world.","Quería información sobre el mundo exterior."
"Quer dizer, fora da vila?","You mean outside the village?","¿Sobre lo que hay fuera de la aldea?"
"Exatamente. Ela parecia animada também—tadinha, falava sem parar.","Exactly. She seemed excited, too—poor thing was talking a mile a minute.","Así es. La pobre parecía entusiasmada, no había manera de hacerla callar."
"Ela provavelmente tá tirando essas ideias sem sentido de algum livro de novo.","She's probably been getting nutty ideas from some book again.","Seguro que ha vuelto a coger alguna idea disparatada de uno de sus libros."
"Não se preocupe—eu me certifiquei de lembrá-la que ela não pode sair pelos portões.","Don't worry—I made sure to remind her she isn't allowed beyond the gates.","No te preocupes, le he recordado que no puede cruzar las puertas."
"Valeu.","Thanks.","Gracias."
"Mas ela <FONT=ITALIC>estava</FONT> preocupada com você, então é melhor você ir direto pra casa.","But she <FONT=ITALIC>was</FONT> worried about you, so you'd better hurry home.","Pero <FONT=ITALIC>estaba</FONT> preocupada por ti, así que no te entretengas y ve a casa."
"Sim, farei isso. Obrigado novamente!","Yeah, I will. Thanks again!","Eso voy a hacer. ¡Gracias de nuevo!"
"Obrigado.","Thanks.","Gracias."
"Mas ela <FONT=ITALIC>estava</FONT> preocupada com você, então é melhor você ir direto pra casa.","But she <FONT=ITALIC>was</FONT> worried about you, so you'd better hurry home.","Pero <FONT=ITALIC>estaba</FONT> preocupada por ti, así que no te entretengas y ve a casa."
"Sim, vou fazer isso. Obrigado novamente!","Yeah, I will. Thanks again!","Eso voy a hacer. ¡Gracias de nuevo!"
"...Yonah?","...Yonah?","¿Yonah?"
"Pra onde ela foi?","Where'd she go?","¿Adónde ha ido?"
"Talvez ela ainda esteja na biblioteca.","Maybe she's still at the library.","Quizá siga todavía en la biblioteca."
"Hum... Não parece que ela está por aqui.","Hmm... Doesn't look like she's here.","Mmm... No parece que esté por aquí."
"Melhor eu perguntar pra Popola.","I'd better go ask Popola.","Será mejor que le pregunte a Popola."
"Ei, Popola? Não consigo encontrar a Yonah.","Hey, Popola? I can't find Yonah.","Oye, Popola, no encuentro a Yonah."
"Sério?","Really?","¿En serio?"
"Tem ideia de onde ela possa estar?","You have any idea where she might be?","¿Tienes idea de dónde ha podido ir?"
"Ela passou por aqui hoje mais cedo, mas já faz um tempinho.","She stopped by earlier today, but that was a while ago.","Ha estado por aquí hoy, pero de eso hace un buen rato."
"Ela disse alguma coisa?","Did she say anything?","¿Te dijo algo?"
"Ela só perguntou se eu sabia onde crescem Lágrimas da Lua. Ela é tão fofa.","She just asked if I knew where Lunar Tears grow. She's so cute.","Me preguntó si sabía dónde solían crecer las Lágrimas lunares. Qué adorable es."
"Eu contei para ela como elas costumavam crescer ao redor do Santuário Perdido há muito tempo.","I told her how they used to grow around the Lost Shrine long ago.","Le dije que solían crecer junto al Santuario Perdido hace mucho tiempo."
"Por que Yonah está perguntando sobre as Lágrimas da Lua...?","Why is Yonah asking about Lunar Tears...?","¿Por qué querría información sobre las Lágrimas lunares?..."
,,
,,
"......","......","......"
"Ah, droga!","Oh crap!","¡Anda, joder!"
"O que foi?","What's wrong?","¿Qué te pasa?"
"Ontem, contei pra ela aquela história sobre como as Lágrimas da Lua podem te deixar rico.","Yesterday, I told her that story about how Lunar Tears can make you rich.","Ayer le conté que las Lágrimas lunares podían hacerte ganar grandes fortunas."
"...Ah.","...Oh.","Vaya..."
"Então começamos a falar sobre como poderíamos usar o dinheiro para comprar remédios para curá-la.","Then we got to talking about how we could use the money to buy medicine to make her better.","Terminamos hablando sobre los medicamentos que podríamos comprar con ese dinero para curarla."
"Você não acha que ela... ?","You don't think she...?","¿No creerás que...?"
"Acho que foi exatamente o que ela fez.","I think that's exactly what she did.","Creo que es justo lo que ha hecho."
"Tenho que encontrá-la!","I have to go find her!","¡Tengo que ir a buscarla!"
"Qual a maneira mais rápida de chegar ao Santuário Perdido?","What's the fastest way to the Lost Shrine?","¿Por dónde se llega más rápido al Santuario Perdido?"
"Pelo do portão leste.","Through the eastern gate.","Por la puerta este."
"Beleza. Valeu!","Got it. Thanks!","Vale, voy para allá."
"Tenho que encontrar Yonah!","I have to find Yonah!","Lo primero es encontrar a Yonah."
"Devo verificar o portão leste.","I should check the eastern gate.","Voy a mirar en la puerta este."
"O que é isso?","What's that?","¿Qué es eso?"
"Não tô acreditando. Ela foi mesmo para o Santuário Perdido...","I can't believe this. She really went to the Lost Shrine...","No me lo puedo creer. Así que realmente ha ido al Santuario Perdido..."
"Ei, <NIER>.","Hey there, <NIER>.","Buenas, <NIER>."
"Quer deixar uma garota te comprar uma bebida?","Wanna let a girl buy ya a drink?","¿Dejas que una chica te invite a una copa?"
"Ah, eu não tenho idade para beber, Devola. E pô, não é meio cedo?","Uh, I'm not old enough to drink, Devola. Also, isn't it morning?","Eh... No tengo edad para beber, Devola. Además, ¿no es demasiado temprano?"
"Ha! Quando o sol nunca se põe, que diferença faz? ...Ah, deixa pra lá. Você vai entender quando ficar mais velho.","Ha! When the sun never sets, what difference does it make? ...Ah, never mind. You'll understand when you get older.","¡Ja! ¿Qué más da cuando el sol no se pone nunca? Bah, es igual. Ya lo entenderás cuando crezcas."
"Eu amo essa taberna. É o centro nervoso de toda a vila! As pessoas vêm aqui para relaxar ou trocar histórias ou até procurar trabalho.","I do love this tavern, though. It's the nerve center of the whole village! Folks come here to relax or swap stories or even look for work.","Me encanta esta taberna. Es el punto neurálgico de la aldea. La gente viene aquí a relajarse, a contar historias o incluso a conseguir trabajo."
"Hmm... O que tem pra hoje...","Hmm... What've we got today...","Mmm... A saber qué nos espera hoy."
"Volte sempre que tiver um minuto livre!","Come back whenever you have a free minute!","¡Vuelve cuando tengas un rato libre!"
"Este não é o caminho para o Santuário Perdido.","This isn't the way to the Lost Shrine.","Por aquí no hay manera de ir al Santuario Perdido."
"Olha esse deslizamento de rochas...","Look at this rockslide...","Mira ese montón de rocas..."
"Yonah não devia ter como passar por aqui.","There's no way Yonah could have made it past here.","Sería imposible que Yonah hubiese pasado al otro lado."
"Talvez ela tenha encontrado algum outro caminho.","Maybe she found some other way in.","Quizá haya encontrado otra forma de entrar."
"Parece que dá para sair daqui.","Looks like you can get outside from here.","Parece que se puede cruzar por aquí."
"Aquela escada está quebrada...","That ladder's broken...","La escalera está rota."
"Eu poderia chegar lá se tivesse algo para subir.","I could probably get up there if I had something to stand on.","Quizá podría subir ahí arriba si colocara algo debajo."
"Yonah!","Yonah!","¡Yonah!"
"Uggggggh... Por tudo que é mais sagrado, você poderia POR FAVOR parar de me bater!?","Uggggggh... For the love of all that is holy, would you PLEASE stop pounding me!?","Ufff... Por lo más sagrado, ¡¿puedes hacer el favor de dejar de fastidiarme?!"
"Então sai daí!","Then move!","¡Pues muévete!"
"Parece que nossa tarefa vai ser mais difícil do que eu imaginava.","It seems our task is going to be more difficult than I first envisioned.","Parece que la misión va a resultar más complicada de lo que pensaba."
"Desculpa... Eu não queria... Eu só queria ajudar.","I'm sorry... I didn't mean to... I just wanted to help.","Perdóname, no pretendía... Solo quería ayudar."
"Eu que peço desculpas. Você deve ter ficado apavorada! Você está bem?","I'm the one who's sorry—you must have been scared out of your mind! Are you okay?","No, perdóname tú a mí. Seguro que te has asustado de lo lindo. ¿Estás bien?"
"Ahem! Talvez seja melhor partirmos, hmm?","Ahem! Perhaps we'd best depart, hmm?","Ejem. Deberíamos ponernos en marcha, ¿no?"
"O santuário tá prestes a desabar. Vamos lá, Yonah, vamos embora!","The shrine's about to collapse. C'mon, Yonah, let's go!","El santuario está a punto de derrumbarse. ¡Venga, Yonah, vámonos!"
"Ela tem o Rabisco Negro...","She has the Black Scrawl...","Tiene la necrosis rúnica..."
"Sim...","Yeah...","Ya..."
"Quando isso aconteceu?","When did this happen?","¿Cuándo ha sucedido?"
"A tosse estranha começou há cerca de um mês.","The weird coughing started about a month or so ago.","Empezó con una tos extraña hace cosa de un mes."
"A doença amaldiçoa os infectados com estranhos símbolos rúnicos que se espalham gradualmente por todo o corpo.","The disease curses the afflicted with strange runic symbols that gradually spread over the entire body.","La enfermedad maldice a la persona afectada con unos símbolos rúnicos extraños que se van esparciendo por el cuerpo."
"E eu temo... que seja fatal.","And I fear...it is fatal.","Y me temo que... no tiene cura."
"Sim, eu sei.","Yeah, I know.","Sí, lo sé."
"Oh, Yonah...","Oh, Yonah...","Ah, Yonah..."
"Venha. É melhor deixá-la dormir.","Come. It's best to let her sleep.","Vamos, será mejor que descanse."
"Isso é tão injusto...","This is so unfair...","Qué injusticia..."
"Yonah não fez nada!","Yonah hasn't done anything!","¡Yonah no ha hecho nada malo!"
"Por que coisas terríveis continuam acontecendo com a gente!?","Why do terrible things keep happening to us!?","¡¿Por qué nos persiguen estas desgracias?!"
"Eu ajudaria a garota de bom grado, se tivesse meios para fazê-lo.","I would gladly help the lass, had I the means to do so.","Si tuviera los medios, ayudaría a la joven de buena gana."
"Não. Não vou sair agora.","No. I'm not gonna leave now.","No. No pienso irme ahora."
"Não estou afim de conversar agora.","I don't feel like talking right now.","No es buen momento para hablar."
"Oh, você voltou! Eu estava preocupada com você. Ouvi dizer que você passou pelo portão leste e... Peraí, isso é um livro?","Oh, you're back! I was worried about you. I heard you went through the eastern gate and... Wait, is that a book?","¡Has vuelto! Me tenías preocupada. Me dijeron que te habías marchado por la puerta este y... ¿qué es ese libro?"
"Sim, é—","Yeah, it's—","Sí. Esto es..."
"Veja bem! Eu sou o Grimório Weiss, e você vai me tratar com o respeito adequado!","Now see here! I am Grimoire Weiss, and you will treat me with the proper respect!","¡Un momento! ¡Soy Grimoire Weiss, y más te vale tratarme con el debido respeto!"
"Espera, você é o Grimório Weiss? Ah, isso é tão legal!","Wait, you're Grimoire Weiss? Oh, that is so cool!","¿Eres Grimoire Weiss, en serio? ¡Vaya!"
"Peraí, o quê? Você <FONT=ITALIC>conhece</FONT> ele?","Hold on, what? You <FONT=ITALIC>know</FONT> him?","¿Lo conoces?"
"Claro! Ele é o livro branco sobre o qual eu estava cantando agora mesmo.","Of course! He's the white book I was just singing about.","¡Pues claro! Es el libro blanco que mencionaba mientras cantaba."
"Ele está na sua música?","He's in your song?","¿Me estás diciendo que aparece en tu canción?"
"Sim, na Canção dos Anciões. É uma velha melodia que foi passada através de gerações de moradores.","Yeah, the Song of the Ancients. It's an old tune that's been passed down through generations of villagers.","Claro, es la Canción de los ancestros. Se trata de una balada muy antigua que ha ido pasando por numerosas generaciones de aldeanos."
"Está escrita em uma língua esquecida, então duvido que você consiga entender muito bem.","It's in a forgotten language, so I doubt you could make much sense out of it.","La letra está en un idioma olvidado, así que dudo que le encuentres sentido."
"Você sabe o que significa?","Do you know what it means?","¿Sabes lo que significa?"
"Bom, não é como se eu tivesse estudado isso, mas posso traduzir alguns pedaços.","Well, it's not like I studied it or anything, but I can tell you bits and pieces.","A ver, tampoco la he estudiado a fondo, pero puedo explicarte algunas partes."
"Também tem esse terrível livro preto que aparece e começa a espalhar doenças por todos os lugares.","There's this terrible black book that shows up and starts spreading disease all over the place. ","Al parecer, hay un libro negro terrible que aparece y propaga enfermedades por todas partes. "
"Mas então este livro branco aparece e salva o mundo e todo mundo fica feliz! ...Você sabe como é.","But then this white book appears and saves the world and everyone's happy! ...You know how it goes.","Luego está el libro blanco, que hace acto de presencia y salva el mundo y todo el mundo recobra la alegría. Ya te haces a la idea..."
"Hmm...","Hmm...","Mmm..."
"O que foi?","What is it?","¿Qué pasa?"
"Ah, não é nada.","Ah, it's nothing.","No, no es nada."
"Então como exatamente esse livro branco salva o mundo?","So how exactly does this white book save the world?","¿Cómo dices que salva el mundo ese libro blanco?"
"Ah, é apenas uma canção, sabe? Eu não sei realmente os detalhes.","It's just a song, yeah? I don't really know the details.","A ver, no es más que una canción. No sé nada más."
"Ah.","Oh.","Vaya."
"Ah, não fica triste! Olha, por que você não vai perguntar a Popola? Ela tem um cérebro grande. Talvez saiba de algo.","Aw, don't be sad! Look, why don't you go ask Popola? She's got a big brain; maybe she knows something.","¡Eh, no estés triste! ¿Por qué no vas a ver a Popola y le preguntas? Esa chica es muy lista, puede que sepa algo."
"É uma boa ideia. Obrigado.","That's a good idea. Thanks.","Buena idea. Gracias."
"Se você quiser saber sobre a Canção dos Anciões, fale com a Popola.","If you wanna know about the Song of the Ancients, talk to Popola.","Si quieres información sobre la Canción de los ancestros, habla con Popola."
"Bom, devemos falar com a Popola.","Anyway, we should go talk to Popola.","Bueno, deberíamos ir a hablar con Popola."
